word,emotion,score
today,anger,0.0002893130153343238
todd,anger,0.00018429074762388225
togehter,anger,0.00017022001852108262
tom,anger,4.29648409995185e-06
tomorrow,anger,1.6554888562732424e-05
tone,anger,1.7721338101555245e-05
tongue,anger,2.0850211090513706e-05
tonight,anger,8.46232402387212e-06
too,anger,0.00038005532791516276
top,anger,5.0958251920781486e-05
topic,anger,1.2153706590088432e-05
torso,anger,4.1710057945310626e-06
torture,anger,0.005607884890933108
tortured,anger,0.0036929357599736
totality,anger,2.6295392901718123e-05
totally,anger,5.989076512477096e-05
touch,anger,4.6606982126154445e-05
tough,anger,7.269560852970322e-06
tourist,anger,8.50094415855473e-06
tow,anger,4.530453434643809e-06
toward,anger,2.1732457768912838e-05
town,anger,1.663164123181027e-05
tracy,anger,1.649398877446829e-05
tradition,anger,2.770072052904803e-06
traditional,anger,1.5147711920568096e-05
tragic,anger,2.5287579805756016e-05
train,anger,2.545770037618167e-05
training,anger,1.0308946297580919e-05
transition,anger,2.118283208685246e-05
translate,anger,1.2625450608056877e-05
transpire,anger,5.471384616158564e-06
trap,anger,2.3133058283275396e-05
travel,anger,1.864479218676409e-05
treassured,anger,5.3755401633243955e-06
treat,anger,4.900106450934442e-05
treatment,anger,0.0002458298711947744
trigger,anger,3.232532423927193e-05
trimming,anger,9.974070743796087e-06
trip,anger,4.446244135652501e-06
triumphant,anger,9.44111945496546e-06
trouble,anger,0.00012209482148266501
troubled,anger,5.138829501677401e-05
true,anger,7.977630348601487e-06
truly,anger,1.4306728899284316e-05
trust,anger,8.882966505201065e-05
try,anger,0.0003101723942296755
tryin,anger,4.90472760892784e-05
ttaekkaji,anger,1.1355866882457835e-05
tuesday,anger,9.914014897963633e-06
tunnel,anger,1.143009081227412e-05
turkey,anger,2.689934732645698e-05
turn,anger,2.5457624076296436e-05
turnover,anger,1.1860538280787209e-05
tv,anger,7.725558689289864e-05
twelve,anger,4.1591920788157177e-05
twentysomething,anger,5.041642340005668e-05
twist,anger,1.1024364578404838e-05
twitch,anger,1.1109016412519264e-05
twitchy,anger,5.898189242645812e-05
two,anger,6.124364578895037e-05
twoyear,anger,5.5259826577396895e-05
uber,anger,2.9631195852816944e-05
ugly,anger,0.00024139866014644896
uh,anger,1.6699595595407097e-05
unable,anger,9.316808522737377e-06
unacceptable,anger,4.017404671733266e-06
unbelievably,anger,4.409967521007724e-06
uncaring,anger,7.382230807003144e-05
uncertain,anger,5.311855989228057e-05
uncomfortable,anger,1.0430569228487647e-05
unconsciously,anger,5.315288279157333e-05
unconsciousness,anger,2.4856014448169454e-05
uncontrollably,anger,8.75207727509836e-06
under,anger,5.377349120230879e-05
understad,anger,5.442955104376478e-05
understand,anger,8.071139880715807e-05
undeservedly,anger,0.0001802506704312113
unedited,anger,2.7357304185121206e-05
uneffected,anger,5.5032908731862606e-06
unfair,anger,0.00011527969343117266
unfairly,anger,0.00013660266030424983
unfairness,anger,9.073405933998749e-06
unfaithful,anger,2.2072847805291995e-05
unfeeling,anger,3.251256490791818e-05
unfit,anger,3.730485851982486e-05
unfold,anger,5.289074765562045e-06
unfortunately,anger,4.0383690873310996e-05
ungrateful,anger,0.0001335208540938412
unhappy,anger,1.4337809046132823e-05
uni,anger,5.745212116619899e-06
unimportant,anger,0.00014443894095482896
unkind,anger,0.0023852343257937023
unkindness,anger,3.314791539221601e-05
unless,anger,9.100882511268382e-05
unloved,anger,8.224029008468331e-05
unlucky,anger,4.406723649674323e-05
unmotivated,anger,2.1011921734646697e-05
unnaturally,anger,6.991453530012957e-06
unpleasant,anger,2.6230969015893566e-05
unprofessional,anger,2.6932260322347655e-05
unreasonable,anger,1.1005090176481058e-05
unreasonably,anger,2.745387299656092e-05
unresponsive,anger,7.845633315951362e-05
unsatisfying,anger,4.61831439681439e-06
unsure,anger,9.45156209860157e-05
until,anger,0.0001091835213906248
unworthy,anger,1.9752449954432224e-05
unza,anger,3.232208373821631e-05
up,anger,0.0015233354852168509
upcoming,anger,1.6826170532580293e-05
upper,anger,1.6227932196427725e-05
upset,anger,0.00037104284226566767
upstairs,anger,2.1541382890870305e-05
ur,anger,4.9815419414456836e-05
urge,anger,1.8407196190294134e-06
url,anger,3.9151055209100094e-05
us,anger,2.7437142035968843e-06
use,anger,0.0001062271960025469
useful,anger,9.699176068499913e-06
useless,anger,1.4577991850852416e-05
usmleasy,anger,5.478688332010532e-06
usual,anger,3.0266128113342954e-05
usually,anger,3.807794026088701e-05
utah,anger,2.2157833464192968e-05
utterly,anger,5.197445401683928e-06
uw,anger,0.0001579477168796259
vagina,anger,1.6723011328862475e-05
vain,anger,4.5991405549636666e-05
value,anger,2.9169656432361475e-05
various,anger,1.7293843527083712e-05
ve,anger,2.207548463511289e-05
vent,anger,5.825987164800753e-05
venue,anger,1.4884858700867862e-05
verdict,anger,1.1167924335564255e-05
version,anger,1.7212339059804217e-05
vertigo,anger,1.943223687863721e-05
very,anger,0.0006663719975378018
vey,anger,2.058315319526159e-05
vibration,anger,4.6699202260646174e-05
vicious,anger,0.004894514499804566
victimize,anger,1.577864775684774e-05
video,anger,5.23258968815223e-06
videotape,anger,0.000242753775904231
view,anger,0.00010185893306868464
vile,anger,0.003199673645416845
village,anger,5.605767934963071e-06
vine,anger,6.155627808977884e-05
violate,anger,1.0505579249966686e-05
violent,anger,0.020538514672895143
virus,anger,4.844803075103774e-06
visible,anger,2.6318522302276442e-05
visibly,anger,1.1093177988580367e-05
visit,anger,0.00020747637467424243
visitor,anger,2.6761171426148277e-05
vital,anger,4.230518566347195e-06
voice,anger,3.067566624150419e-05
volunteer,anger,3.259718529234583e-06
vulnerable,anger,4.8164328727344716e-06
wait,anger,0.00010112266398487732
wake,anger,0.00010262921286286143
walk,anger,0.0001762251952262241
want,anger,0.0007929512555296669
ward,anger,8.173030931941629e-05
warm,anger,5.412639195134112e-06
warner,anger,2.2233649143121935e-05
warrick,anger,2.2678831965352017e-05
wasn,anger,7.065240522427348e-05
wasnt,anger,0.00010768460863460634
waste,anger,2.2928325338273233e-05
wat,anger,5.370751818439676e-05
watch,anger,0.00012837785098279443
waterside,anger,1.6687096422143078e-05
wax,anger,1.0643027649079469e-05
way,anger,0.0003113232801706688
we,anger,0.00010748994991864145
weapon,anger,2.5974347228527194e-05
weather,anger,4.760014635777969e-05
website,anger,1.803740095417909e-05
week,anger,4.8531231827542426e-05
weekend,anger,0.0003279723428928724
weepy,anger,6.31370179673516e-05
weight,anger,1.056916069539892e-05
well,anger,0.00019332163802651
what,anger,0.0001819020290378933
whatever,anger,7.464246045417024e-05
whatnot,anger,3.712501885816292e-05
whats,anger,1.0295211987986681e-05
when,anger,0.0008753041078831383
whenever,anger,1.2293322850879566e-05
where,anger,0.0002708121354285127
whereas,anger,5.348592519425795e-06
whether,anger,4.06517995104719e-05
which,anger,0.000185010208669981
while,anger,5.796399937392461e-05
whilst,anger,7.348812836928804e-06
whine,anger,2.7906792084554735e-06
whiny,anger,5.551898266228192e-06
whiskey,anger,5.40133478037186e-06
who,anger,0.00014168221639000313
whod,anger,1.2629936649570457e-05
whole,anger,6.167978149764647e-05
whom,anger,0.00011292619547728563
whoosh,anger,4.982704529060663e-06
whore,anger,5.562436235535197e-06
whose,anger,1.68539277350321e-05
why,anger,0.00016382580374707862
wi,anger,8.714426244949464e-06
wiheomhae,anger,5.4197785787256576e-06
wild,anger,5.487822596938165e-06
will,anger,0.0002538511804467951
win,anger,5.3484260361976555e-06
windy,anger,1.0884390680182198e-05
winter,anger,1.2209390614598043e-05
winterson,anger,2.7910751532377788e-05
wise,anger,7.200233636724517e-06
wish,anger,9.46375142723999e-05
witch,anger,1.0918837703123966e-05
with,anger,0.0013408317073050004
within,anger,4.992709828889739e-06
without,anger,0.0005557235595264083
witness,anger,4.443470799868567e-05
wizarding,anger,4.9605808018776736e-05
woman,anger,4.833847524765248e-05
wonder,anger,0.0001427150584055236
wonderful,anger,1.782138543600943e-05
wonderfull,anger,8.153831864442185e-05
wont,anger,2.1930191511732635e-05
word,anger,5.619402288045549e-05
work,anger,0.00019640345748101655
working,anger,0.00011587515950285192
workout,anger,6.276596481226449e-05
workplace,anger,1.614593858394353e-05
world,anger,3.18139940221129e-05
worry,anger,5.16894220661897e-05
worsen,anger,2.646485537625098e-05
worth,anger,9.638461270280198e-06
worthless,anger,3.575159169297872e-05
worthwhile,anger,3.125846888438954e-05
would,anger,0.0003686316445944659
wouldn,anger,7.504974710149739e-05
wouldve,anger,5.5252724392107705e-06
wound,anger,4.770403227869181e-06
wounded,anger,5.563585635452037e-06
wristwatch,anger,0.0004685452960839469
write,anger,5.6613778646515214e-05
writer,anger,1.2685222158763528e-05
wrong,anger,0.013381814259291398
wronged,anger,0.0017985823979751372
xela,anger,3.3007411558624173e-05
yall,anger,6.619286667912898e-05
year,anger,5.5452431926745045e-05
yeast,anger,6.563360592413446e-05
yell,anger,5.0796825597846555e-06
yelp,anger,5.731608782339744e-06
yes,anger,1.2675844498485886e-05
yesterday,anger,3.219106794158282e-05
yet,anger,0.0001306823733713355
yixuan,anger,1.4069351106284954e-05
yomis,anger,5.3045842853166654e-06
you,anger,0.0006299703121046435
youll,anger,3.695420164801041e-05
young,anger,9.679807262146207e-06
your,anger,5.878946007002992e-05
youre,anger,1.156526565139949e-05
yourself,anger,9.161366142511369e-05
youth,anger,3.477460180692708e-05
zambia,anger,0.0002033095747539508
zen,anger,3.0263175951507655e-05
ability,fear,9.815187634438316e-05
able,fear,0.0002915794003370965
about,fear,0.0009210529312678761
abruptly,fear,1.9884489129728906e-05
absolutely,fear,4.195839252324396e-05
abuse,fear,6.266530797409018e-05
academic,fear,0.00023613909992671074
academy,fear,5.394879129113579e-06
accept,fear,7.477394705143162e-05
acceptable,fear,2.3129974315011403e-05
acceptance,fear,6.575349085079422e-06
accident,fear,0.00019312409962606727
accustom,fear,0.0002457483990228528
ache,fear,2.9976471094858584e-05
achieve,fear,3.3299544904010206e-05
acknowledge,fear,5.922283064206333e-06
acne,fear,5.7298496427956986e-06
act,fear,5.250775679650878e-05
actually,fear,0.00011062997940738069
acutely,fear,6.2620566887937395e-06
add,fear,3.870764825137692e-05
addict,fear,4.694216301885528e-05
adjust,fear,3.6443431471555655e-08
administration,fear,1.4169511046669004e-05
admire,fear,3.4124883119325003e-05
admit,fear,4.177424540962228e-05
adolescence,fear,2.0925241407213644e-05
adress,fear,2.4408514148279758e-05
adrift,fear,5.230780161174896e-06
adult,fear,9.61332113006105e-06
adulthood,fear,7.187609412664421e-06
advertising,fear,1.3876715503289276e-05
advise,fear,1.00918288899491e-05
affect,fear,9.856909879887761e-06
afford,fear,1.1640266431632011e-05
afraid,fear,0.019039567626875423
after,fear,0.00038300465010465955
afterwards,fear,1.0132807999008662e-05
again,fear,0.00034908839232206405
against,fear,9.378174523516955e-06
age,fear,4.313535827364117e-05
agitate,fear,0.009601962415654638
agitated,fear,0.001878012595476882
ago,fear,2.8388369894557797e-05
ahead,fear,5.148180314050696e-05
ahkman,fear,4.211476135811107e-05
air,fear,4.025608432957733e-06
airport,fear,5.626442112364446e-06
airritated,fear,9.85895969817259e-06
airtime,fear,4.830505960804936e-05
akward,fear,8.745392495797264e-06
al,fear,1.9498433221164107e-05
alarm,fear,0.0028237189916693202
alarmed,fear,0.002168490868802891
albino,fear,1.4759010214565288e-05
alene,fear,1.0935172752305331e-05
alive,fear,6.053705904519411e-05
all,fear,0.0010355379306209926
alliance,fear,3.543440126452509e-05
allow,fear,4.508925276737806e-05
almost,fear,0.00011582441369570104
alone,fear,2.967409483793559e-05
already,fear,8.748033933807413e-05
also,fear,0.00035079415982920486
although,fear,7.739409762730255e-05
always,fear,0.00038494052196036123
amaze,fear,9.239351190505727e-06
amazing,fear,2.2663332626856136e-05
amount,fear,6.171639406023886e-06
amp,fear,9.160081213327022e-05
an,fear,0.0003601292796962214
ancestral,fear,2.8563871923656757e-05
and,fear,0.0053764746212289554
andintrupte,fear,2.492810034197417e-05
angel,fear,1.8004333937184304e-05
anger,fear,5.92905904494283e-05
angered,fear,1.5399700848980897e-05
angry,fear,0.0002783791497511262
angsty,fear,6.7099627534322265e-06
anna,fear,4.4637336186860766e-05
annoy,fear,0.00027968601867965116
annoyed,fear,1.5103811118542015e-05
another,fear,8.516318250656739e-05
answer,fear,1.347837719303703e-05
antic,fear,8.508452942695536e-05
anticipate,fear,3.867905996358497e-05
antisocial,fear,2.91596747813983e-05
antsy,fear,0.0001072375611989372
anxiety,fear,2.437711358515919e-05
anxious,fear,0.023370174744173848
any,fear,0.00036322704899282606
anybody,fear,3.151097751015951e-06
anymore,fear,0.00010435423013315377
anyone,fear,9.90069333521685e-05
anyones,fear,4.483723851283146e-05
anything,fear,0.0001722007698685338
anyway,fear,2.671211088071642e-07
anywhere,fear,1.6060943421127192e-05
apartment,fear,1.3968810215048174e-05
apawa,fear,6.191239126195999e-06
apaya,fear,5.941350060447329e-06
apgujeong,fear,0.00010716747465490918
apologize,fear,4.384316136889926e-05
appal,fear,1.702719919286845e-05
application,fear,5.841266349538681e-06
appreciate,fear,1.8045321413815787e-06
apprehensive,fear,0.028151825382398167
approve,fear,1.0524643929980336e-05
apraxia,fear,6.251881843401809e-06
apt,fear,0.0005396250659698086
area,fear,5.7344206297642345e-06
arent,fear,8.068505120517296e-06
arm,fear,4.3079916872844566e-05
around,fear,0.00010988599933619823
articulate,fear,5.8171663770960615e-06
artist,fear,3.39663882696933e-05
aryiku,fear,1.07177223088914e-05
as,fear,9.536624596744499e-05
ashamed,fear,9.212227899604312e-05
ashers,fear,1.8335880311276646e-05
asian,fear,3.652700638148876e-05
aside,fear,1.0552303005961368e-05
ask,fear,5.3329574903226435e-06
assault,fear,0.006554682983415992
asshole,fear,5.990639535355173e-06
assistance,fear,6.1076040334927024e-06
assistant,fear,1.211866517256635e-05
associate,fear,1.2116617699284931e-05
assurance,fear,5.08550536089494e-06
assured,fear,7.334738714938907e-05
asylum,fear,2.4005274549082106e-05
at,fear,0.001239399785329124
attack,fear,0.0002837417735888602
attempt,fear,1.5883937614325478e-05
attention,fear,4.655298663786966e-05
attitude,fear,4.123389577124312e-06
attracted,fear,9.383249991670377e-06
audience,fear,2.6374997885085302e-05
audre,fear,6.064128900012309e-06
avoid,fear,4.36317840844795e-06
awake,fear,4.766816840415325e-06
aware,fear,8.34405834861128e-06
awareness,fear,1.3462367201549746e-05
away,fear,0.00022946941330186031
awkward,fear,6.085101888719425e-05
awkwardness,fear,3.5611883026111746e-05
babe,fear,2.4232783435421775e-05
baby,fear,5.427798932176801e-06
back,fear,0.00010110436389684976
bad,fear,0.0002886690090263531
badly,fear,6.3530046494236675e-06
bagan,fear,6.115589674110621e-05
baggage,fear,2.926144184231768e-05
baker,fear,6.023000212482857e-06
balance,fear,1.2040032993920477e-05
ballet,fear,0.00020572261290765533
baltic,fear,1.7585939097354945e-05
banana,fear,2.169570813424199e-05
bandhu,fear,6.014491808617935e-06
bang,fear,1.8045795714633904e-05
bank,fear,3.62997631156914e-05
bar,fear,1.1236229281897251e-05
bare,fear,1.8624482946952367e-05
barrier,fear,1.0590483423929046e-05
bashful,fear,0.005007867082608315
basks,fear,9.920124281561182e-05
bastard,fear,1.350528496349081e-05
bat,fear,2.6801875445218162e-05
bathing,fear,1.0672946684182208e-05
battle,fear,9.020451971936313e-05
be,fear,0.0031689141309635066
beam,fear,0.00032708957664909645
beaten,fear,6.918206015786379e-06
beautiful,fear,6.697170490614808e-05
beauty,fear,8.786607159365008e-06
because,fear,0.0009794362026725055
become,fear,9.291644171127948e-05
bed,fear,7.882933532872192e-05
bedroom,fear,6.199887650666544e-06
beer,fear,7.262417166898659e-06
before,fear,0.00032376529309444384
beg,fear,1.3530948252986104e-05
begin,fear,0.00022489312431415835
behind,fear,8.387163736796954e-06
belief,fear,1.0683431396145122e-05
believe,fear,7.343001432980818e-05
bell,fear,1.7581408675023892e-05
belle,fear,5.014102708083517e-06
belong,fear,6.013057734131812e-06
beloved,fear,5.282541923400837e-06
bemuse,fear,0.0001163483928294469
beneath,fear,2.2758878211997547e-05
beside,fear,1.1903534440649878e-05
best,fear,1.9862853642389476e-05
bet,fear,6.39670948084644e-06
betray,fear,1.336352600687386e-05
betrayed,fear,8.442504860852998e-05
better,fear,1.046210530379302e-05
between,fear,0.00022242107614940226
beyond,fear,8.651859992201644e-06
bi,fear,5.470728723223497e-06
bicycle,fear,6.271687313117163e-06
bidi,fear,2.6139290548204123e-05
big,fear,5.515969150784202e-05
bike,fear,9.284895536254935e-05
biology,fear,0.00011485750946680246
bit,fear,0.0008972508576402018
bitchy,fear,9.476971636779215e-06
bite,fear,0.0007406146333622679
bitter,fear,4.830368884184068e-05
bladder,fear,5.576356590980709e-05
blah,fear,6.365923042935409e-06
blank,fear,4.755363211642952e-05
bleh,fear,2.546058834029184e-05
blessing,fear,1.9524076888141936e-06
blog,fear,7.666016609572306e-05
blogging,fear,3.582142091255341e-05
blood,fear,1.2207813285721808e-05
blow,fear,1.8355061789665425e-05
bobby,fear,1.202511557365284e-05
body,fear,3.289407855790386e-05
boil,fear,2.6451946174811757e-05
boisterous,fear,9.119307948799238e-05
bond,fear,1.1990639388871096e-05
bone,fear,1.1605959180328806e-05
book,fear,6.636134495639693e-05
bookmark,fear,1.0133935431074161e-05
bore,fear,7.528117478362141e-05
bos,fear,3.406115097291247e-06
both,fear,4.711101268004368e-05
bother,fear,7.74415610471581e-06
bounce,fear,2.4961640891337315e-05
bouncy,fear,6.900488000974661e-05
boy,fear,2.0053801737572984e-05
brag,fear,1.160575264396814e-05
brand,fear,2.4984043402978006e-05
brave,fear,1.1857987613348582e-05
break,fear,1.0135594389074623e-06
breakfast,fear,8.475210511708508e-06
breath,fear,1.632274279401688e-05
brew,fear,6.156202224541214e-05
brief,fear,6.102287448716901e-06
brilliant,fear,4.613350931381311e-06
bring,fear,3.1405973664491414e-05
brings,fear,1.0973744888433944e-05
brink,fear,7.5173806368355885e-06
broken,fear,4.5312843203348015e-05
brow,fear,5.691902981886739e-06
brunch,fear,1.2083067865680592e-05
brutality,fear,5.8859989412223e-06
bubble,fear,4.941092692847695e-06
bud,fear,3.629273729758023e-05
building,fear,3.966306638847488e-05
bullying,fear,1.1821155043029465e-05
bum,fear,5.6602444269056186e-05
buoy,fear,1.199861134012473e-05
burden,fear,9.109949704693144e-05
burdened,fear,2.0244296703126198e-05
burn,fear,5.572918999094289e-06
burnout,fear,8.986914732536968e-06
burnt,fear,1.2022416809473732e-05
burst,fear,6.352719159078271e-05
but,fear,0.0014327181461544736
buy,fear,1.1514696799447833e-05
by,fear,0.0011897757297899849
cafeteria,fear,6.588644693003656e-05
caffeine,fear,2.654334693958516e-05
cal,fear,3.173003506493474e-05
call,fear,3.6912708795222624e-05
calm,fear,5.9178129430746755e-05
cambodia,fear,8.095368786795321e-06
camera,fear,5.449286593589679e-05
campus,fear,2.13466817497346e-05
can,fear,0.0005739361069218088
cancer,fear,2.8919009848446147e-05
cant,fear,0.0009351188585407765
capital,fear,4.650839115783985e-06
car,fear,0.0001839389409854881
carbs,fear,9.068662161433524e-06
care,fear,7.014620430835579e-05
career,fear,5.917629165656302e-06
carefree,fear,5.890041885053708e-06
carry,fear,3.307031198157351e-05
cash,fear,2.131925930418618e-05
cat,fear,4.384930629901431e-05
catch,fear,3.741158563460404e-05
category,fear,1.1225769849215353e-05
caterpillar,fear,5.336502390785879e-05
catholic,fear,8.183791083839507e-06
caught,fear,0.0001868993929009816
cause,fear,9.074956015647864e-05
cautious,fear,3.6998088107372656e-05
cave,fear,5.713945010132534e-06
centre,fear,4.0039052865533234e-05
ceo,fear,4.635349444990967e-06
certain,fear,7.676246796859086e-05
certainty,fear,1.9133656137729853e-05
challenge,fear,3.164688933479979e-05
chamber,fear,5.853351048586132e-06
chance,fear,4.288945124414244e-06
change,fear,2.788415574737773e-05
channel,fear,6.287809453469807e-06
chaos,fear,6.499364601735881e-05
character,fear,3.52508240628163e-05
charge,fear,3.0474629910738635e-06
charm,fear,1.5452763198016717e-05
chasing,fear,4.310292419586968e-06
chatter,fear,2.0832768981939235e-05
check,fear,2.0996460240566558e-05
cheek,fear,5.883803562175189e-06
cherry,fear,5.1701646931582054e-05
child,fear,3.359592722028406e-05
childhood,fear,2.2029107018941698e-05
childish,fear,0.00017387532307556252
childlike,fear,5.471976166987453e-06
childrens,fear,7.729892735521564e-05
chill,fear,5.53328911918439e-05
chin,fear,3.054128073571157e-05
china,fear,3.224213616949553e-05
chocolate,fear,2.987438734484086e-05
choice,fear,8.583230996698364e-05
choose,fear,1.794362167866132e-05
chronicle,fear,1.7884690752870193e-05
church,fear,3.5015773161967055e-07
cinema,fear,0.00019529364939779522
circumstance,fear,2.7172136317873463e-05
clash,fear,7.863666606939801e-05
class,fear,8.502747386829086e-05
classmate,fear,1.2111291250267837e-05
claustrophobic,fear,6.917172309928317e-05
clean,fear,3.820878981513958e-05
cleaner,fear,5.515264944644419e-06
cleaning,fear,3.449026856341314e-05
clear,fear,1.0887197997623638e-05
clingy,fear,4.721979539249129e-05
clit,fear,1.2293679246571153e-05
cloest,fear,4.2372574513776085e-05
close,fear,3.375878318606298e-05
closer,fear,1.012347328144661e-06
closest,fear,2.9987499408643044e-05
closet,fear,0.00010162989465452317
closure,fear,0.00010227748232764076
clothes,fear,4.9891519006328515e-05
club,fear,4.394731133146156e-06
clue,fear,2.0273580360328145e-05
clueless,fear,3.390132069506075e-05
clump,fear,5.7277767827486106e-06
coeur,fear,1.5735467183917357e-05
cold,fear,5.669496492338644e-06
colleague,fear,5.293348538547688e-06
collective,fear,3.093024422151444e-06
color,fear,5.9281561073712575e-06
combination,fear,9.875203401659356e-06
come,fear,0.0005525743503008738
comeback,fear,1.6516040098761584e-05
comfort,fear,9.6309166328916e-06
comfortable,fear,3.93941109634608e-05
commie,fear,2.3389830637378997e-05
committee,fear,3.057635548004724e-05
common,fear,1.501247107184104e-06
commonplace,fear,2.5130401233171577e-05
comp,fear,8.06865888076541e-06
company,fear,2.7551152910466052e-05
compel,fear,7.16736316751728e-05
completely,fear,9.623459268863145e-05
concern,fear,8.67305293964071e-06
confess,fear,7.751570669698998e-05
confuse,fear,0.00686953132592132
confused,fear,0.006896475898781299
congratulation,fear,5.384897143099952e-06
connection,fear,3.5315777337456852e-06
conscience,fear,2.0457999158898977e-05
conscious,fear,2.6355757908106274e-05
consider,fear,8.321668868393345e-05
considerable,fear,4.819367341073952e-05
consistent,fear,1.3073318544822395e-05
consistently,fear,7.348624311621155e-06
conspiracy,fear,3.64237395110256e-05
constant,fear,2.2899265253274564e-05
constantly,fear,0.00013015144157787041
constraint,fear,6.263504653772083e-06
constructive,fear,6.202038648435801e-06
consume,fear,2.395864551351865e-05
contact,fear,5.122563917500765e-06
container,fear,6.0425174741865105e-06
contemplate,fear,6.203831961425229e-06
content,fear,9.237476751487748e-05
contest,fear,1.700721281965294e-05
control,fear,2.1961830836440874e-05
conveniently,fear,7.02286237386859e-06
conventional,fear,1.1584975208277058e-05
convince,fear,4.119464604053565e-05
cookie,fear,2.6493450553186833e-05
cool,fear,5.381392005402025e-06
cooped,fear,1.125709535604335e-05
cooperation,fear,2.800879616668353e-05
cop,fear,2.679413868263641e-05
copper,fear,2.672938506392798e-05
correctly,fear,0.0001449062423355143
cottage,fear,0.00035793708965794113
could,fear,0.000329792869084996
couldn,fear,6.770822052002428e-06
couldnt,fear,4.8072803479155486e-05
councilman,fear,1.8060990438434257e-05
count,fear,8.496658995505464e-07
country,fear,6.14323025087212e-05
couple,fear,5.32296154710429e-06
course,fear,2.8213725202020813e-05
cover,fear,1.669056801202477e-05
covered,fear,4.270652031316541e-05
cox,fear,1.8492863212645882e-05
coz,fear,5.92237845618162e-06
craaaaack,fear,3.0011100816170205e-05
crack,fear,0.00018038743404218425
crake,fear,0.00020069462359996655
cranny,fear,1.0253286747548562e-05
crappy,fear,4.709357537582436e-05
crash,fear,9.352516698459581e-06
crave,fear,2.435101811117441e-05
crawling,fear,2.9307039918597307e-05
crazy,fear,4.005699904727337e-05
create,fear,5.215097888592754e-06
creativity,fear,3.7220788293384736e-06
creator,fear,3.57188482094422e-05
creature,fear,2.5682523738194722e-05
crochet,fear,7.857951179903774e-05
croissant,fear,6.159135295401366e-06
cross,fear,2.2449001806489345e-06
crowd,fear,5.9670294139724055e-05
crucified,fear,5.505839666838949e-06
crunch,fear,9.647594625283326e-05
cry,fear,6.930176458112712e-05
cult,fear,4.780627400335032e-05
culture,fear,3.700816799725528e-06
cup,fear,5.786862521868421e-06
curious,fear,9.322421637784745e-06
current,fear,2.264449466441886e-05
curse,fear,2.870971133587949e-05
curtain,fear,1.1691187670083387e-05
cut,fear,7.975458970244013e-06
cutting,fear,1.2637559211770485e-05
cycle,fear,0.0005011685398618553
cyst,fear,4.3619457150338896e-05
dad,fear,4.352971930791857e-05
dallas,fear,4.073844363230621e-05
dam,fear,0.00028855997723115106
damage,fear,5.9011045067709806e-06
damn,fear,0.00010185978410144075
dan,fear,1.861056480260794e-05
danger,fear,5.6433388894693914e-05
dangle,fear,2.3808607641655203e-05
dark,fear,0.0009188783886030558
darkness,fear,2.4308725161087172e-05
dasi,fear,5.981206104924359e-06
dating,fear,1.8634454052088806e-05
daughter,fear,5.487317549688972e-06
dawn,fear,4.9996874579298375e-06
day,fear,0.0003464248685268372
daze,fear,0.00025552025076402155
dazed,fear,3.15729243236853e-05
dead,fear,8.387163686931717e-05
deadline,fear,4.366025411303553e-05
deal,fear,9.496502342994533e-05
dear,fear,2.4995550620827667e-05
death,fear,9.956450049788966e-05
decade,fear,7.662716980439552e-05
decide,fear,8.350531318984087e-08
decision,fear,1.7318845076977316e-07
decluttering,fear,3.6513787281644005e-05
deed,fear,1.2420677398934564e-05
deen,fear,1.0910085286431443e-05
deep,fear,9.778230013852676e-06
deeply,fear,9.058542671647667e-06
defeat,fear,0.0001704366026815308
defend,fear,4.263160114590735e-05
defense,fear,3.632564695322241e-05
defensive,fear,1.8484776009583514e-05
define,fear,8.086437161531435e-06
definitely,fear,7.0060895602935e-05
degrassi,fear,9.038904192682641e-05
deke,fear,5.545570190574895e-06
deliberate,fear,1.84516425621733e-05
delicate,fear,2.9220127822714806e-05
democratic,fear,2.245382722923562e-05
demographic,fear,5.015875228924989e-05
demon,fear,4.296393274017188e-05
denise,fear,2.351103816291995e-05
dentist,fear,1.6222812916038085e-05
deo,fear,2.3427615878072043e-05
deodorant,fear,2.9082204081349466e-05
depend,fear,2.7377422619317538e-05
deprecation,fear,1.0790934298088888e-05
depress,fear,0.0001143826129010276
depressed,fear,0.0003436780564416539
depression,fear,1.7090501508381915e-05
deranged,fear,0.00012093290773785709
desk,fear,2.095179763495903e-06
desolate,fear,1.2286489778767269e-05
desperate,fear,2.0388808256670992e-05
desperately,fear,1.2672557730596707e-05
despite,fear,3.465772264959638e-05
despondent,fear,4.410078388116363e-05
destiny,fear,1.7764081717131134e-05
detail,fear,4.4489058136022235e-05
detatched,fear,6.037284554932439e-06
determine,fear,2.6379318727885436e-05
determined,fear,8.699581932037641e-05
devotee,fear,5.816452762396778e-06
devour,fear,4.02709091584001e-06
dharavi,fear,5.024066428539973e-06
didn,fear,8.159822855115082e-05
didnt,fear,6.673328772533729e-05
die,fear,0.0001386997955816046
diet,fear,1.6958305527103386e-05
difference,fear,3.8849558595057525e-05
different,fear,3.971397054610128e-05
difficult,fear,7.907515352137665e-05
dig,fear,2.4389370036633594e-05
diminish,fear,5.1978427576041924e-05
dinner,fear,3.6994831173486203e-05
dipshit,fear,3.692967233539094e-05
direction,fear,4.152813335369314e-05
direspected,fear,5.846856370084403e-05
dirty,fear,5.562834500512971e-06
disappear,fear,5.475194273299163e-05
disappointed,fear,3.694336908369068e-05
