word,emotion,score
not,anger,0.001368261283138279
now,anger,0.0009323012239802865
obnoxious,anger,0.009713378222204683
of,anger,0.003557499783124883
offended,anger,0.02427651187635494
only,anger,0.0005793463236771032
oppressed,anger,0.0005324037969940697
or,anger,0.0005259135109632389
out,anger,0.0007748459061525048
outraged,anger,0.008718879700335778
overwhelmed,anger,0.0005081985295413189
overworked,anger,0.0005017062455890462
partial,anger,0.0005337546717590795
pediatric,anger,0.0004729540204092397
permanently,anger,0.00035762118745500196
petty,anger,0.018818959376339803
pissed,anger,0.0209856996814513
provocation,anger,0.0005338342950410145
psychologically,anger,0.0005357506115050813
put,anger,0.0004673340735193002
quarrel,anger,0.0010609575060775845
rebellious,anger,0.01941450943630494
relationship,anger,0.0005264978593087524
resentful,anger,0.02308472240134433
respected,anger,0.0008626295190707618
response,anger,0.0005351906213558636
rolling,anger,0.0005343124091008743
rude,anger,0.020266744984431824
run,anger,0.0005517147379113479
rupaul,anger,0.00034484900218875183
rushed,anger,0.0186431932314062
sadness,anger,0.0005327211881253946
sarcastic,anger,0.0074123966563777914
savage,anger,0.0031659503974269055
sebastian,anger,0.0004437395248752321
see,anger,0.0013513204176912727
selfish,anger,0.018851850880636237
sensations,anger,0.0005097617265248411
shade,anger,0.00034484900218875183
should,anger,0.0003805230368979324
shouted,anger,0.0005329594177666521
showed,anger,0.0005347113283120224
simple,anger,0.0004597986695850026
slightly,anger,0.0005029047948585965
slowly,anger,0.0004693778085346901
snobbish,anger,0.0021981285939852028
so,anger,0.002325902070071529
somewhat,anger,0.0004923352703564829
spare,anger,0.0005211051588630028
spilled,anger,0.0005339935950653304
spiteful,anger,0.006272393072271438
splash,anger,0.0005239566234805848
spoiled,anger,0.0005017062455890462
staggering,anger,0.0005331978072455243
stay,anger,0.0001786101094613005
still,anger,0.0005264978593087524
street,anger,0.00017869026358633972
stressed,anger,0.007520848809639389
stubborn,anger,0.015468189672815925
subject,anger,0.00040232383588687724
sure,anger,0.0004876652556204573
tests,anger,0.0005354305095742146
that,anger,0.0018693734145480657
thats,anger,0.0005642765828323761
the,anger,0.0004876652556204573
them,anger,0.0005081985295413189
then,anger,0.0007452511547409028
these,anger,0.0009529949734511208
think,anger,0.0007160938539277542
this,anger,0.0006058945431568456
through,anger,0.00041381880262650236
to,anger,0.002244821655078206
too,anger,0.0005230209866529399
tortured,anger,0.009020788294916298
try,anger,0.0004965432641202144
ungrateful,anger,0.0004803570436490861
unkind,anger,0.0023669853174701013
unloved,anger,0.0005257031455588531
upset,anger,0.0006866326799136041
valentino,anger,0.00040232383588687724
very,anger,0.0010608644304175023
vicious,anger,0.005244739336153689
videotape,anger,0.0005352705661795154
vile,anger,0.003163141836418315
violent,anger,0.01996586010625495
want,anger,0.0005225317878587809
was,anger,0.0012462556532522795
we,anger,0.0004597986695850026
when,anger,0.0008943084123428296
whenever,anger,0.000440149153790772
which,anger,0.0009253662113668185
willed,anger,0.0005359107701268405
with,anger,0.0014838668361243034
without,anger,0.0011977538456524404
work,anger,0.0005073524826066175
workplace,anger,0.000513873583543238
worry,anger,0.0005271829573690123
would,anger,0.0011278625570730575
wristwatch,anger,0.0005355905246681841
wronged,anger,0.02074391858188518
about,fear,0.0028067226805548453
academic,fear,0.0005855811753243908
addict,fear,0.0005451819498437244
admired,fear,0.0005089407680112061
afraid,fear,0.019760162048611883
after,fear,0.0016339445207874772
again,fear,0.001032336660835835
aged,fear,0.0005872280132244222
agitated,fear,0.01380865708252957
airritated,fear,0.0005401683088335701
alarmed,fear,0.006395457313047554
all,fear,0.0017102546451815653
alone,fear,0.0004419558890456482
although,fear,0.0005719429152355446
always,fear,0.0007561617884423451
am,fear,0.0017031769870171954
and,fear,0.013060526140971836
angry,fear,0.0009828257151634175
annoyed,fear,0.0004190396577617996
antics,fear,0.0005862737353271384
anxious,fear,0.020201734117663548
anything,fear,0.0005317651071404857
apprehensive,fear,0.026692241541570808
apt,fear,0.0005880975618621574
assaulted,fear,0.00614386782422198
at,fear,0.0006786648799637846
backing,fear,0.0004410943765913684
bashful,fear,0.005240871026233238
bears,fear,0.0005856676781937276
beautiful,fear,0.0005702656632847069
bed,fear,0.0005612138273595534
began,fear,0.0004742256841188225
bitten,fear,0.0007780597450380108
bum,fear,0.0005752441730435418
by,fear,0.00043205297353688543
can,fear,0.0011267263138222865
carry,fear,0.0005565370454648904
childish,fear,0.0005584446801850818
childs,fear,0.0005868807336820112
cinema,fear,0.00029433174519539974
come,fear,0.00019629384116778647
coming,fear,0.000277305655871779
confess,fear,0.0005147401456390029
confused,fear,0.011129430620842436
correctly,fear,0.0005876625462967736
cranny,fear,0.00043329008729965526
cycling,fear,0.0007777151404415079
dam,fear,0.0005871411644461954
dark,fear,0.0008713018499943013
deep,fear,0.0004960223221612216
deeply,fear,0.0005555001119226347
defeated,fear,0.0005682290002015476
depressed,fear,0.0016519329008328467
did,fear,0.0005524448613070602
die,fear,0.0002941573780509549
disconnect,fear,0.000505092444623598
distraught,fear,0.013707693609037246
distressed,fear,0.015701889841371386
do,fear,0.001508018374156355
doesn,fear,0.0005783620276399834
don,fear,0.0004419558890456482
doubtful,fear,0.01286142084632641
drive,fear,0.0005808563113171377
driving,fear,0.000588271703346306
eager,fear,0.0005346240593294135
earth,fear,0.0005879234976910685
ecstatic,fear,0.0005774890283529805
elicits,fear,0.0005235573287425903
escorting,fear,0.0005883588030946546
exam,fear,0.000588184622936967
examination,fear,0.000586447067300422
falls,fear,0.0004604504356290879
fear,fear,0.0005859273018386599
feared,fear,0.00029407025257800865
fearful,fear,0.017200327480486825
feel,fear,0.007998112016058823
feeling,fear,0.002378271142033234
feelings,fear,0.0010600983759445615
felt,fear,0.0016968489836623308
for,fear,0.00145384390431277
found,fear,0.0005796142807156034
frantic,fear,0.017913763363823894
frightened,fear,0.017991981773708376
fully,fear,0.0003928496791516873
going,fear,0.000577248508141255
grace,fear,0.0005777201163995408
great,fear,0.0005431719603633572
have,fear,0.001198043833563342
helpless,fear,0.010327114201901256
her,fear,0.0005789363692761709
here,fear,0.0006014520667455901
hesitant,fear,0.02197742626591828
his,fear,0.0007083087085642986
hit,fear,0.00026517353342738874
hopeless,fear,0.0009027866065517462
horror,fear,0.0005878364945835714
hospital,fear,0.0005880105201151716
href,fear,0.00035356471123651885
hurried,fear,0.0005289078617886857
hurt,fear,0.0005527060645511773
if,fear,0.0007700366309722094
im,fear,0.0042927190417669445
immensely,fear,0.0005345378435481955
impatient,fear,0.00035075864209972073
in,fear,0.0017470379114683644
indecisive,fear,0.013606583846226344
inhibited,fear,0.0019402643432697357
insecure,fear,0.022360803638336854
intimidated,fear,0.024622194874027826
irate,fear,0.0003928496791516873
irritated,fear,0.0005002881141318068
is,fear,0.002075357470585875
it,fear,0.0010102445928458512
its,fear,0.0007599942422141685
ive,fear,0.0005767367630099245
just,fear,0.0021328950709663896
kind,fear,9.821241978792179e-05
know,fear,0.0010322912034184347
lately,fear,0.0008808638064427049
learning,fear,0.00043329008729965526
least,fear,0.0005622188857763381
like,fear,0.0009461129772903133
little,fear,0.0004910620989396091
lonely,fear,0.0005534470288559156
low,fear,0.0005758819160291777
make,fear,0.002024916885981976
makes,fear,0.0009357461107571433
making,fear,0.0005484886301112844
me,fear,0.0029479216969581995
merely,fear,0.0005573306811803495
messy,fear,0.000554158567815604
metres,fear,0.0005860138814172153
middle,fear,0.0005884459221891418
mine,fear,0.0005604548086586155
missing,fear,0.0005594836093938475
mother,fear,0.0004204112673135149
much,fear,0.0009084648830382767
musicians,fear,0.00048745134821211183
my,fear,0.0028456742823628786
myself,fear,0.0010522759262991622
nearby,fear,0.000588533060634677
nearly,fear,0.00029424454224893346
need,fear,0.00021045518525983256
nervous,fear,0.026578288548642016
neurotic,fear,0.008080523796641982
new,fear,0.0005769979662540414
no,fear,0.0006887447820065884
not,fear,0.0017533561485937748
nothing,fear,0.000579453276748739
now,fear,0.001122501330050324
numb,fear,0.0005767367630099245
obviously,fear,0.0005729057820962108
occured,fear,0.0005869675246806917
of,fear,0.0032753726443033667
on,fear,0.0013043503233671119
or,fear,0.004593545016060052
out,fear,0.002432249463487082
overwhelmed,fear,0.010746358913931912
paranoid,fear,0.024727367061945452
people,fear,0.0004419558890456482
perhaps,fear,0.0001962065800692188
petrified,fear,0.005247814620997841
plate,fear,0.00043392032742663633
post,fear,0.0005443433307273887
pressured,fear,0.026245437211928194
problems,fear,0.0004910620989396091
protect,fear,0.0005237995722022497
rather,fear,0.000506495479191997
really,fear,0.00048745134821211183
reason,fear,0.0008745834942041035
regulated,fear,0.0005471834816755645
relatives,fear,0.0011693514939877766
reluctant,fear,0.026705958759723623
remembrance,fear,0.0002578076019432948
resentful,fear,0.0010048681266722106
restless,fear,0.015344959442597148
right,fear,0.0005650004263367662
robbed,fear,0.0005802087569009538
rudderless,fear,0.00026306898157479056
rumour,fear,0.0005861870981563211
rustling,fear,0.0005863603917065038
sad,fear,0.0009260028151432627
same,fear,0.0005290407932910957
scared,fear,0.01916591836570402
sceptical,fear,0.0011696966135909782
school,fear,0.0005527060645511773
schoolgirl,fear,0.00029463725936376543
secretly,fear,0.000587749510787718
see,fear,0.0011294017774378885
sense,fear,0.00025997405237979316
shadows,fear,0.0005874017686000545
shaken,fear,0.028936029388045785
shaky,fear,0.022272072775434113
shy,fear,0.019561051200825616
six,fear,0.0005866204761531884
skeptical,fear,0.01722043847103319
skies,fear,0.0004929878326609407
snake,fear,0.0005865337621139883
so,fear,0.0042093313421708725
some,fear,0.0006818208373738418
something,fear,0.0011283786062940488
somethings,fear,0.0005524448613070602
sports,fear,0.0004714196149820246
stammer,fear,0.0005431719603633572
stared,fear,0.0005733481803835441
startled,fear,0.005815063056138241
steep,fear,0.0005875756011057644
stolen,fear,0.0005874886752083735
stop,fear,0.0005565370454648904
strange,fear,0.019687908420355643
stressed,fear,0.001049669498444825
student,fear,0.000585840741445038
submerged,fear,0.0005857542002320746
succeed,fear,0.0005548423997901184
suddenly,fear,0.0006894511869112122
suffered,fear,0.0005873148812740364
suspicious,fear,0.01529603996181012
sweden,fear,0.0005861004801885045
talk,fear,0.00024106684857035362
terrified,fear,0.030335445289181757
test,fear,0.0001963811604920364
than,fear,0.0007856993583033745
thanks,fear,0.0005303470668547779
that,fear,0.0029220335815100897
the,fear,0.004954143927435858
then,fear,0.0010467376319502188
there,fear,0.0004910620989396091
these,fear,0.0005439457095946437
things,fear,0.000754449952007217
think,fear,0.000706528455221925
thinking,fear,0.0005439457095946437
this,fear,0.0037512911179623048
threatened,fear,0.021111863261499896
three,fear,0.0002951952844761963
time,fear,0.0005659506449653153
timid,fear,0.006371795181851461
tired,fear,0.0005335023074904976
to,fear,0.004292432087837216
today,fear,0.0014562117043511534
tongue,fear,0.0006769641792524613
tonight,fear,0.00029463725936376543
tortured,fear,0.01115856417091086
traffic,fear,0.0005867072094239864
uncertain,fear,0.026368119964001478
uncomfortable,fear,0.0174047288716364
unprotected,fear,0.001866259403468717
unsure,fear,0.0268085575465593
uptight,fear,0.010722961235335969
useless,fear,0.0005769979662540414
very,fear,0.0005439457095946437
vienna,fear,0.0005867939619319031
villian,fear,0.000587054334933888
vulnerable,fear,0.02709279173816004
want,fear,0.001369274049096785
was,fear,0.003981652432776597
watching,fear,0.0003928496791516873
weird,fear,0.01274628015534964
were,fear,0.0006415488711952953
when,fear,0.0014310148410593213
whether,fear,0.0003928496791516873
wimpy,fear,0.00921465014896937
wipe,fear,0.0005886202184366025
with,fear,0.0002357098074910123
woefully,fear,0.0005733481803835441
wonders,fear,0.0005237995722022497
words,fear,0.00045706549208994376
world,fear,0.0009591576012518894
aaaaaaand,joy,0.00018742071078976582
about,joy,0.0030193001465213627
acceptable,joy,0.006887945076129259
acceptance,joy,0.0002774748534160258
accepted,joy,0.005779045748268469
adventurous,joy,0.00706887821993131
after,joy,0.00026802277242405487
agitated,joy,0.0006481481027138436
all,joy,0.000754926160663301
almost,joy,0.0006903553645899348
also,joy,0.0004703346731385769
always,joy,0.0002620894642893414
am,joy,0.001645832881527633
amazing,joy,0.005698032828980636
amused,joy,0.006885273424406581
and,joy,0.007805413339228639
angry,joy,0.0004792645035067925
annoyed,joy,0.0002531497772016503
another,joy,0.0002500594676481116
apart,joy,0.00027628397883663793
appreciative,joy,0.0064238548682572
are,joy,0.0006124512361721339
artistic,joy,0.0070777069209225375
as,joy,0.00021419509804544666
ashamed,joy,0.00027392257730811907
ask,joy,0.00040032575696961046
assistant,joy,0.00028067390623330303
assured,joy,0.00697702415576035
at,joy,0.0005547791963084527
attracted,joy,0.0002795207440327448
away,joy,0.00018742071078976582
back,joy,0.00043254770963991186
be,joy,0.0006298674601898915
beaten,joy,0.0002530179595661839
because,joy,0.0009468079143499019
been,joy,0.0024955640011758186
beginning,joy,0.0002281159070836276
being,joy,0.0004562268280583491
beloved,joy,0.0027895840064607247
benevolent,joy,0.0019034868422232085
better,joy,0.0061005014952661306
big,joy,0.0002694172717602885
bit,joy,0.00027561869233789127
bitter,joy,0.0002741027895300323
blame,joy,0.00027501952126759093
blessed,joy,0.0039442229266672965
blocking,joy,0.000246611831901553
blog,joy,0.00027628397883663793
book,joy,0.000235244529179991
bought,joy,0.0002514952345134665
bouncy,joy,0.0026786124467611167
boys,joy,0.00024620266099201037
brave,joy,0.0069196278272232875
burdened,joy,0.0002342758884872073
but,joy,0.0048416255057930615
by,joy,0.0005840627083411919
calling,joy,0.0002585113252272629
calm,joy,0.006213096973705259
calmed,joy,0.00027837467399366433
can,joy,0.0014242897480677378
carefree,joy,0.006952364382497703
casual,joy,0.006959301138823351
chance,joy,0.0002597759178879305
change,joy,0.0005723536093069605
charmed,joy,0.001906318809894832
charming,joy,0.004279962544949148
cheering,joy,0.00026760228404673067
child,joy,0.0002723457203663785
chuffed,joy,0.00026704843392678994
classic,joy,0.00018229888974591592
clever,joy,0.007028401415051495
comfortable,joy,0.006842162417475687
coming,joy,0.00018742071078976582
comments,joy,0.00021805678851501598
complacent,joy,0.005376797096296374
confident,joy,0.007683976862063
confused,joy,0.000274593134412913
connected,joy,0.0005548685075087419
connection,joy,0.00027644554841490474
consequences,joy,0.0002416388449825196
considerate,joy,0.0014409997525054495
consolidate,joy,0.00027927887870846574
content,joy,0.006965527583868227
contented,joy,0.006978185809054117
continent,joy,0.000278494980696369
continually,joy,0.0002703651412391824
convinced,joy,0.007108401365731491
cool,joy,0.007059597002436031
couldnt,joy,0.0005287773115133353
country,joy,0.0002735329292607396
crampy,joy,0.00027823280777037425
craving,joy,9.371035539488292e-05
creative,joy,0.007038895497197829
crowded,joy,0.0002778342573668726
customized,joy,0.0002602264484427134
cute,joy,0.0071268442524736325
daniel,joy,0.00027765446816218465
date,joy,0.00028036975160976736
day,joy,0.00022490485294771894
days,joy,0.00023699651170834898
defended,joy,0.0002797629236887567
degree,joy,0.0002771758825788033
delicious,joy,0.007043590783216499
delighted,joy,0.00521848337140133
denmark,joy,0.00027891666890564955
deprived,joy,0.00027561869233789127
despite,joy,0.00023774297351767366
determined,joy,0.007030506441594244
detox,joy,0.00024096948530112755
did,joy,0.00018742071078976582
didnt,joy,0.0004741648625542657
diet,joy,0.00025146362915218245
dignified,joy,0.0016362463601610412
disease,joy,0.00027143689148862615
disgrace,joy,0.0002224333710471948
disgusted,joy,0.00027619894221649706
disturbed,joy,0.00018742071078976582
divine,joy,0.006927328793211849
do,joy,0.0006740416387379277
doesnt,joy,0.0002671539284308353
domain,joy,0.0002067140192534183
don,joy,0.0002635204541192038
dont,joy,0.0006603723507148425
doomed,joy,0.00027501952126759093
drafting,joy,0.00025806638318728485
duped,joy,0.0002777743082335962
during,joy,0.0009115970126779034
eager,joy,0.006973640809704786
early,joy,0.0002443844003649464
ecstatic,joy,0.007040037312439866
elated,joy,0.00024340352050618937
elegant,joy,0.005354389715753508
embarrased,joy,0.00026738175994228447
emotions,joy,0.0002768059728587312
endless,joy,0.0002678158467160973
energetic,joy,0.007095357593355124
enjoying,joy,0.00044778641413123005
enough,joy,0.0004388062394945499
entertained,joy,0.004665635107562298
escape,joy,0.00011500816343917451
ever,joy,0.00014056553309232437
everyone,joy,0.0002710906709637684
everything,joy,0.00039591634558614917
exams,joy,0.00027921846142821435
excited,joy,0.00626514821101826
expensive,joy,0.00014016938254983425
explains,joy,0.0002404756513741986
extremely,joy,0.00035690719839189086
fab,joy,0.002673057464499157
fabulous,joy,0.006929405509399373
faithful,joy,0.0031326281996997348
fantastic,joy,0.006976572867364323
fatale,joy,0.0002801874960876674
fathomed,joy,0.0002790373271727499
fearless,joy,0.003147470821436958
fears,joy,0.00018742071078976582
feel,joy,0.006411530851468188
feeling,joy,0.004016827621723802
feelings,joy,0.0005195965170413738
feels,joy,0.0008549959237643132
felt,joy,0.0007223813045059489
festive,joy,0.006958423287523175
final,joy,0.0002771714737031748
finally,joy,0.00024096948530112755
fine,joy,0.006274192672388575
first,joy,0.00027807424807701743
firstly,joy,0.0002779542138695066
flawless,joy,0.0026675197444565703
folks,joy,0.0002625309804926342
for,joy,0.003679909095392835
fortunate,joy,0.00026437794958752243
free,joy,0.0073804739548423105
friday,joy,0.00024598968291156763
friendly,joy,0.007101481116675711
friends,joy,0.0008470566405841287
friendships,joy,0.00027652236018162136
from,joy,0.0017331148127875612
frustrated,joy,0.0007427176607629284
game,joy,0.0002640384886062449
generous,joy,0.005358100268468664
get,joy,0.00035994775020251816
giggly,joy,0.0031397745096983644
girl,joy,0.0002558399191320523
give,joy,0.00018742071078976582
glad,joy,0.007360267367239982
glamorous,joy,0.005758508384286414
glamourous,joy,0.0013709464698935078
glanced,joy,0.0002744374693707284
goals,joy,0.00026259161209030895
going,joy,0.00038263835852761437
good,joy,0.00759730816616244
gorgeous,joy,0.006968727918449803
got,joy,0.0007079964480870272
graceful,joy,0.002661999215184298
gracious,joy,0.0020095239045685672
grandpa,joy,0.000247532475347947
great,joy,4.685517769744145e-05
greatbritain,joy,0.0002800660911183366
green,joy,0.0002633165629157792
group,joy,0.00026738175994228447
guess,joy,0.00027501952126759093
guide,joy,0.00018742071078976582
had,joy,0.0009350032095689182
handbook,joy,0.0002800054182215955
handsome,joy,0.0016404289036301468
happy,joy,0.007710629315024624
hard,joy,0.000902728838030014
has,joy,0.0008220489816427667
hasnt,joy,0.0002663346942801937
have,joy,0.0015371819338564617
having,joy,0.0005077589237906605
he,joy,0.00043916512191549223
healthy,joy,0.00023756397113264169
heard,joy,0.00027753470562777926
heart,joy,0.0002523947626214394
held,joy,0.00024904718179521437
hell,joy,0.0002703651412391824
here,joy,0.0002865409595000087
hiding,joy,0.0002596952966307586
him,joy,0.00022490485294771894
his,joy,0.0006774822070255459
hold,joy,0.00027309875000794447
hong,joy,0.00018742071078976582
honored,joy,0.006984142793447549
honoured,joy,0.0066757930282513285
hooked,joy,0.0002797023492762928
hopeful,joy,0.007046371029186554
hot,joy,0.00047667586020421317
house,joy,0.00042577508640448327
how,joy,0.0007652705361817506
humorous,joy,0.0013724095931270891
hungry,joy,0.00027514955413816713
if,joy,0.0013730074367788673
im,joy,0.0021400064848444817
img,joy,0.0002587565418796305
important,joy,0.007639454376102145
impulsive,joy,0.00014029109697754992
in,joy,0.0032641100762035038
indie,joy,0.0002533410987227183
informed,joy,0.00028055218501953853
innocent,joy,0.00715478989928329
inspired,joy,0.006919887954058733
instead,joy,0.0002498942810530211
intelligent,joy,0.007035774762675445
into,joy,0.0007616519557865082
invigorated,joy,0.007082525931316927
is,joy,0.002834192525816289
it,joy,0.0033646717867178134
ive,joy,0.00045851138175353415
jobs,joy,0.00028043054296972373
jolly,joy,0.004082523622596994
joyful,joy,0.006999541117592943
jubilant,joy,0.001638335629827121
just,joy,0.00025557369653149886
keen,joy,0.005732524139581323
keep,joy,0.0005484183235606867
kind,joy,0.00022490485294771894
know,joy,0.0007615535002302356
lady,joy,0.00024079051212428499
lame,joy,0.00033526189259287315
languagedirection,joy,0.00027831454987411244
late,joy,0.000257703477335928
lean,joy,0.0002806130357264576
leave,joy,0.0009766332258199673
lectures,joy,0.0002803089800153281
lending,joy,0.0002787960888823468
less,joy,0.00022490485294771894
letter,joy,0.00027897698825431167
life,joy,0.0010332198086099016
like,joy,0.0027369401235435944
likeable,joy,0.0008257329015564097
liked,joy,0.00026459394464437534
literary,joy,0.0002772954129028399
lively,joy,0.005116258576246292
ll,joy,0.0002791580637509614
logan,joy,0.00027582670644531545
long,joy,0.00022490485294771894
looking,joy,0.0003021853649728046
lot,joy,0.00031847103856507146
love,joy,0.000479550984711884
loved,joy,0.0014115358792447772
lucky,joy,0.007021334587872451
made,joy,0.0007416367269084725
make,joy,0.0009243012226164377
makes,joy,0.00011245242647385956
mary,joy,0.00027427421091185257
match,joy,0.00027813429434077314
may,joy,0.0005406619284241604
maybe,joy,0.00018742071078976582
mcraven,joy,0.0002505884318337241
me,joy,0.001998815922794828
melancholy,joy,0.0004044863320842588
mellow,joy,0.007110904349259422
methinks,joy,0.00023501029566114876
might,joy,0.0002033180032228264
miss,joy,0.00024183317521260135
missed,joy,0.00045025979257775364
mom,joy,0.00024598968291156763
morning,joy,0.00012650897978309193
most,joy,0.0003554212473690432
mother,joy,0.0004514210519977561
much,joy,0.0006458205325964017
my,joy,0.00318407645524739
myself,joy,0.0005376631640781398
name,joy,0.00042144603682939296
need,joy,0.0004441534043171631
neighbor,joy,0.000277355207061864
nervous,joy,0.0007331934248540023
